WARNING 2025-10-16 09:40:24,882 basehttp 25104 4196 "GET /api/v1/dashboard/activities/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:40:24,884 basehttp 25104 25184 "GET /api/v1/dashboard/notifications/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:41:11,562 log 25104 9184 Unauthorized: /api/v1/dashboard/statistics/
WARNING 2025-10-16 09:41:11,576 log 25104 21036 Unauthorized: /api/v1/dashboard/activities/
WARNING 2025-10-16 09:41:11,583 log 25104 23780 Unauthorized: /api/v1/dashboard/tasks/
WARNING 2025-10-16 09:41:11,589 log 25104 22680 Unauthorized: /api/v1/dashboard/notifications/
WARNING 2025-10-16 09:41:11,592 basehttp 25104 9184 "GET /api/v1/dashboard/statistics/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:41:11,594 basehttp 25104 21036 "GET /api/v1/dashboard/activities/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:41:11,599 basehttp 25104 23780 "GET /api/v1/dashboard/tasks/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:41:11,602 basehttp 25104 22680 "GET /api/v1/dashboard/notifications/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:41:23,033 log 25104 16048 Unauthorized: /api/v1/dashboard/statistics/
WARNING 2025-10-16 09:41:23,036 log 25104 24032 Unauthorized: /api/v1/dashboard/activities/
WARNING 2025-10-16 09:41:23,039 basehttp 25104 16048 "GET /api/v1/dashboard/statistics/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:41:23,042 basehttp 25104 24032 "GET /api/v1/dashboard/activities/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:41:23,089 log 25104 22860 Unauthorized: /api/v1/dashboard/tasks/
WARNING 2025-10-16 09:41:23,098 log 25104 11148 Unauthorized: /api/v1/dashboard/notifications/
WARNING 2025-10-16 09:41:23,100 basehttp 25104 22860 "GET /api/v1/dashboard/tasks/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:41:23,118 basehttp 25104 11148 "GET /api/v1/dashboard/notifications/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:45:05,268 log 25104 16508 Unauthorized: /api/v1/dashboard/statistics/
WARNING 2025-10-16 09:45:05,273 log 25104 7988 Unauthorized: /api/v1/dashboard/activities/
WARNING 2025-10-16 09:45:05,273 basehttp 25104 16508 "GET /api/v1/dashboard/statistics/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:45:05,275 basehttp 25104 7988 "GET /api/v1/dashboard/activities/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:45:05,283 log 25104 22660 Unauthorized: /api/v1/dashboard/tasks/
WARNING 2025-10-16 09:45:05,288 log 25104 24028 Unauthorized: /api/v1/dashboard/notifications/
WARNING 2025-10-16 09:45:05,290 basehttp 25104 22660 "GET /api/v1/dashboard/tasks/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:45:05,292 basehttp 25104 24028 "GET /api/v1/dashboard/notifications/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:45:49,994 log 25104 4120 Unauthorized: /api/v1/auth/users/
WARNING 2025-10-16 09:45:49,997 basehttp 25104 4120 "GET /api/v1/auth/users/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:47:56,228 log 25104 1312 Unauthorized: /api/v1/dashboard/statistics/
WARNING 2025-10-16 09:47:56,232 log 25104 16652 Unauthorized: /api/v1/dashboard/activities/
WARNING 2025-10-16 09:47:56,238 log 25104 19508 Unauthorized: /api/v1/dashboard/tasks/
WARNING 2025-10-16 09:47:56,244 log 25104 3488 Unauthorized: /api/v1/dashboard/notifications/
WARNING 2025-10-16 09:47:56,246 basehttp 25104 1312 "GET /api/v1/dashboard/statistics/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:47:56,251 basehttp 25104 16652 "GET /api/v1/dashboard/activities/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:47:56,252 basehttp 25104 19508 "GET /api/v1/dashboard/tasks/ HTTP/1.1" 401 179
WARNING 2025-10-16 09:47:56,258 basehttp 25104 3488 "GET /api/v1/dashboard/notifications/ HTTP/1.1" 401 179
INFO 2025-10-16 09:48:27,926 basehttp 25104 10588 "POST /api/v1/auth/register/ HTTP/1.1" 201 460
